image,image_path,xmin,ymin,xmax,ymax,label,confidence,x_size,y_size
2c48862298600384.jpg,/home/lukas/tmp/head_detection/Data/Source_Images/Test_Images/2c48862298600384.jpg,277,314,442,502,0,0.46331727504730225,1024,681
2c48862298600384.jpg,/home/lukas/tmp/head_detection/Data/Source_Images/Test_Images/2c48862298600384.jpg,227,494,262,549,0,0.7555021643638611,1024,681
2c4a370bbdfae945.jpg,/home/lukas/tmp/head_detection/Data/Source_Images/Test_Images/2c4a370bbdfae945.jpg,363,361,447,432,0,0.5413880348205566,1024,682
2c4d0ec1d798d483.jpg,/home/lukas/tmp/head_detection/Data/Source_Images/Test_Images/2c4d0ec1d798d483.jpg,297,316,526,560,0,0.5739068984985352,768,1024
2c4d0ec1d798d483.jpg,/home/lukas/tmp/head_detection/Data/Source_Images/Test_Images/2c4d0ec1d798d483.jpg,182,124,337,295,0,0.744225800037384,768,1024
2c4ee51846e318ce.jpg,/home/lukas/tmp/head_detection/Data/Source_Images/Test_Images/2c4ee51846e318ce.jpg,706,92,765,195,0,0.2830204963684082,768,768
2c4ee51846e318ce.jpg,/home/lukas/tmp/head_detection/Data/Source_Images/Test_Images/2c4ee51846e318ce.jpg,124,103,255,263,0,0.28745123744010925,768,768
2c4ee51846e318ce.jpg,/home/lukas/tmp/head_detection/Data/Source_Images/Test_Images/2c4ee51846e318ce.jpg,422,161,494,259,0,0.38960227370262146,768,768
2c4ee51846e318ce.jpg,/home/lukas/tmp/head_detection/Data/Source_Images/Test_Images/2c4ee51846e318ce.jpg,498,159,553,243,0,0.46855127811431885,768,768
2c4ee51846e318ce.jpg,/home/lukas/tmp/head_detection/Data/Source_Images/Test_Images/2c4ee51846e318ce.jpg,263,91,369,215,0,0.5881149768829346,768,768
2c521bf87ea371fe.jpg,/home/lukas/tmp/head_detection/Data/Source_Images/Test_Images/2c521bf87ea371fe.jpg,720,133,883,337,0,0.6197856664657593,1024,682
2c53567b014b245e.jpg,/home/lukas/tmp/head_detection/Data/Source_Images/Test_Images/2c53567b014b245e.jpg,478,271,825,642,0,0.5648635029792786,1024,1024
2c5e3e6bc6fa3cc0.jpg,/home/lukas/tmp/head_detection/Data/Source_Images/Test_Images/2c5e3e6bc6fa3cc0.jpg,339,161,440,284,0,0.7418920993804932,1024,736
2c5e3e6bc6fa3cc0.jpg,/home/lukas/tmp/head_detection/Data/Source_Images/Test_Images/2c5e3e6bc6fa3cc0.jpg,589,159,711,288,0,0.7738734483718872,1024,736
2c60a0c424b416b4.jpg,/home/lukas/tmp/head_detection/Data/Source_Images/Test_Images/2c60a0c424b416b4.jpg,28,359,111,481,0,0.5316378474235535,683,1024
2c60a0c424b416b4.jpg,/home/lukas/tmp/head_detection/Data/Source_Images/Test_Images/2c60a0c424b416b4.jpg,544,194,665,320,0,0.6463940143585205,683,1024
2c60a0c424b416b4.jpg,/home/lukas/tmp/head_detection/Data/Source_Images/Test_Images/2c60a0c424b416b4.jpg,213,230,346,365,0,0.8365285396575928,683,1024
2c622696f7d9e343.jpg,/home/lukas/tmp/head_detection/Data/Source_Images/Test_Images/2c622696f7d9e343.jpg,346,397,463,513,0,0.6015586853027344,1024,766
2c622696f7d9e343.jpg,/home/lukas/tmp/head_detection/Data/Source_Images/Test_Images/2c622696f7d9e343.jpg,666,438,778,550,0,0.6574532985687256,1024,766
2c6309c4730631ae.jpg,/home/lukas/tmp/head_detection/Data/Source_Images/Test_Images/2c6309c4730631ae.jpg,458,190,897,704,0,0.9620583057403564,1024,1024
2c6617cc2104ebf5.jpg,/home/lukas/tmp/head_detection/Data/Source_Images/Test_Images/2c6617cc2104ebf5.jpg,371,582,537,777,0,0.2788010239601135,1024,1024
2c6617cc2104ebf5.jpg,/home/lukas/tmp/head_detection/Data/Source_Images/Test_Images/2c6617cc2104ebf5.jpg,0,529,61,671,0,0.3053836226463318,1024,1024
2c6617cc2104ebf5.jpg,/home/lukas/tmp/head_detection/Data/Source_Images/Test_Images/2c6617cc2104ebf5.jpg,633,357,660,397,0,0.45386382937431335,1024,1024
2c6617cc2104ebf5.jpg,/home/lukas/tmp/head_detection/Data/Source_Images/Test_Images/2c6617cc2104ebf5.jpg,568,526,702,680,0,0.7415711283683777,1024,1024
2c69d88648af2a68.jpg,/home/lukas/tmp/head_detection/Data/Source_Images/Test_Images/2c69d88648af2a68.jpg,183,544,269,657,0,0.2528574466705322,1024,768
2c69d88648af2a68.jpg,/home/lukas/tmp/head_detection/Data/Source_Images/Test_Images/2c69d88648af2a68.jpg,645,412,698,483,0,0.32443371415138245,1024,768
2c69d88648af2a68.jpg,/home/lukas/tmp/head_detection/Data/Source_Images/Test_Images/2c69d88648af2a68.jpg,816,580,901,696,0,0.34374570846557617,1024,768
2c6d76a0ed4dd2d4.jpg,/home/lukas/tmp/head_detection/Data/Source_Images/Test_Images/2c6d76a0ed4dd2d4.jpg,261,244,400,389,0,0.7836290001869202,1024,774
2c6f41a8235dd562.jpg,/home/lukas/tmp/head_detection/Data/Source_Images/Test_Images/2c6f41a8235dd562.jpg,95,291,123,317,0,0.2889806628227234,1024,576
2c6f41a8235dd562.jpg,/home/lukas/tmp/head_detection/Data/Source_Images/Test_Images/2c6f41a8235dd562.jpg,59,298,81,324,0,0.368872731924057,1024,576
2c71ad49d3c1611c.jpg,/home/lukas/tmp/head_detection/Data/Source_Images/Test_Images/2c71ad49d3c1611c.jpg,339,113,418,224,0,0.33017921447753906,1024,768
2c71ad49d3c1611c.jpg,/home/lukas/tmp/head_detection/Data/Source_Images/Test_Images/2c71ad49d3c1611c.jpg,203,197,374,398,0,0.4200041890144348,1024,768
2c71ad49d3c1611c.jpg,/home/lukas/tmp/head_detection/Data/Source_Images/Test_Images/2c71ad49d3c1611c.jpg,606,184,779,394,0,0.5508493185043335,1024,768
2c73d47f56b017e0.jpg,/home/lukas/tmp/head_detection/Data/Source_Images/Test_Images/2c73d47f56b017e0.jpg,634,577,659,601,0,0.2507205307483673,1024,768
2c73d47f56b017e0.jpg,/home/lukas/tmp/head_detection/Data/Source_Images/Test_Images/2c73d47f56b017e0.jpg,182,337,274,418,0,0.41159701347351074,1024,768
2c73d47f56b017e0.jpg,/home/lukas/tmp/head_detection/Data/Source_Images/Test_Images/2c73d47f56b017e0.jpg,75,584,205,705,0,0.5903350114822388,1024,768
2c73d47f56b017e0.jpg,/home/lukas/tmp/head_detection/Data/Source_Images/Test_Images/2c73d47f56b017e0.jpg,559,252,639,309,0,0.60514235496521,1024,768
2c74bcf513540ff6.jpg,/home/lukas/tmp/head_detection/Data/Source_Images/Test_Images/2c74bcf513540ff6.jpg,610,611,625,626,0,0.35567742586135864,1024,768
2c74bcf513540ff6.jpg,/home/lukas/tmp/head_detection/Data/Source_Images/Test_Images/2c74bcf513540ff6.jpg,862,655,973,753,0,0.35709407925605774,1024,768
2c74bcf513540ff6.jpg,/home/lukas/tmp/head_detection/Data/Source_Images/Test_Images/2c74bcf513540ff6.jpg,139,607,157,623,0,0.3592829704284668,1024,768
2c74bcf513540ff6.jpg,/home/lukas/tmp/head_detection/Data/Source_Images/Test_Images/2c74bcf513540ff6.jpg,611,617,626,631,0,0.4349433183670044,1024,768
2c7657a5efa1c315.jpg,/home/lukas/tmp/head_detection/Data/Source_Images/Test_Images/2c7657a5efa1c315.jpg,791,171,922,304,0,0.6879510879516602,1024,683
2c7720c2270b709c.jpg,/home/lukas/tmp/head_detection/Data/Source_Images/Test_Images/2c7720c2270b709c.jpg,646,32,909,338,0,0.5753034353256226,1024,680
2c7720c2270b709c.jpg,/home/lukas/tmp/head_detection/Data/Source_Images/Test_Images/2c7720c2270b709c.jpg,0,161,135,321,0,0.6084820032119751,1024,680
2c7720c2270b709c.jpg,/home/lukas/tmp/head_detection/Data/Source_Images/Test_Images/2c7720c2270b709c.jpg,474,132,614,299,0,0.6560118794441223,1024,680
2c7720c2270b709c.jpg,/home/lukas/tmp/head_detection/Data/Source_Images/Test_Images/2c7720c2270b709c.jpg,226,127,296,190,0,0.6691792011260986,1024,680
2c786a59f85f2c2e.jpg,/home/lukas/tmp/head_detection/Data/Source_Images/Test_Images/2c786a59f85f2c2e.jpg,533,360,749,689,0,0.6321262717247009,768,1024
2c786a59f85f2c2e.jpg,/home/lukas/tmp/head_detection/Data/Source_Images/Test_Images/2c786a59f85f2c2e.jpg,313,503,481,723,0,0.673165500164032,768,1024
2c7ba8c6215a44e4.jpg,/home/lukas/tmp/head_detection/Data/Source_Images/Test_Images/2c7ba8c6215a44e4.jpg,795,225,809,242,0,0.281838595867157,1024,768
2c7ba8c6215a44e4.jpg,/home/lukas/tmp/head_detection/Data/Source_Images/Test_Images/2c7ba8c6215a44e4.jpg,629,189,641,206,0,0.30108267068862915,1024,768
2c7ba8c6215a44e4.jpg,/home/lukas/tmp/head_detection/Data/Source_Images/Test_Images/2c7ba8c6215a44e4.jpg,446,160,467,183,0,0.3150270879268646,1024,768
2c7ba8c6215a44e4.jpg,/home/lukas/tmp/head_detection/Data/Source_Images/Test_Images/2c7ba8c6215a44e4.jpg,463,51,583,188,0,0.747063398361206,1024,768
2c83c865ac0738f6.jpg,/home/lukas/tmp/head_detection/Data/Source_Images/Test_Images/2c83c865ac0738f6.jpg,344,80,587,380,0,0.446282297372818,1024,768
2c83c865ac0738f6.jpg,/home/lukas/tmp/head_detection/Data/Source_Images/Test_Images/2c83c865ac0738f6.jpg,100,162,275,415,0,0.6996161937713623,1024,768
2c85530f5ea34844.jpg,/home/lukas/tmp/head_detection/Data/Source_Images/Test_Images/2c85530f5ea34844.jpg,247,330,339,438,0,0.4788263440132141,1024,679
2c85530f5ea34844.jpg,/home/lukas/tmp/head_detection/Data/Source_Images/Test_Images/2c85530f5ea34844.jpg,454,323,578,456,0,0.5471780300140381,1024,679
2c85530f5ea34844.jpg,/home/lukas/tmp/head_detection/Data/Source_Images/Test_Images/2c85530f5ea34844.jpg,699,104,827,236,0,0.7515871524810791,1024,679
2c860bf968664936.jpg,/home/lukas/tmp/head_detection/Data/Source_Images/Test_Images/2c860bf968664936.jpg,382,535,394,553,0,0.3167332410812378,1024,683
2c860bf968664936.jpg,/home/lukas/tmp/head_detection/Data/Source_Images/Test_Images/2c860bf968664936.jpg,309,577,330,598,0,0.3733333349227905,1024,683
2c860bf968664936.jpg,/home/lukas/tmp/head_detection/Data/Source_Images/Test_Images/2c860bf968664936.jpg,339,573,359,595,0,0.4323812425136566,1024,683
2c860bf968664936.jpg,/home/lukas/tmp/head_detection/Data/Source_Images/Test_Images/2c860bf968664936.jpg,392,563,416,587,0,0.47958439588546753,1024,683
2c860bf968664936.jpg,/home/lukas/tmp/head_detection/Data/Source_Images/Test_Images/2c860bf968664936.jpg,187,516,218,548,0,0.5584204792976379,1024,683
2c860bf968664936.jpg,/home/lukas/tmp/head_detection/Data/Source_Images/Test_Images/2c860bf968664936.jpg,228,480,261,523,0,0.7416781783103943,1024,683
2c89cee95a4e23a4.jpg,/home/lukas/tmp/head_detection/Data/Source_Images/Test_Images/2c89cee95a4e23a4.jpg,3,218,232,493,0,0.2551645338535309,1024,746
2c89cee95a4e23a4.jpg,/home/lukas/tmp/head_detection/Data/Source_Images/Test_Images/2c89cee95a4e23a4.jpg,322,118,562,465,0,0.5497879385948181,1024,746
2c89cee95a4e23a4.jpg,/home/lukas/tmp/head_detection/Data/Source_Images/Test_Images/2c89cee95a4e23a4.jpg,564,82,936,479,0,0.9734781980514526,1024,746
2c8a945dd5960614.jpg,/home/lukas/tmp/head_detection/Data/Source_Images/Test_Images/2c8a945dd5960614.jpg,624,141,641,156,0,0.2926309406757355,1024,681
2c8a945dd5960614.jpg,/home/lukas/tmp/head_detection/Data/Source_Images/Test_Images/2c8a945dd5960614.jpg,463,42,477,65,0,0.30531787872314453,1024,681
2c8a945dd5960614.jpg,/home/lukas/tmp/head_detection/Data/Source_Images/Test_Images/2c8a945dd5960614.jpg,854,152,912,208,0,0.3087138831615448,1024,681
2c8a945dd5960614.jpg,/home/lukas/tmp/head_detection/Data/Source_Images/Test_Images/2c8a945dd5960614.jpg,363,166,393,207,0,0.3571956157684326,1024,681
2c8a945dd5960614.jpg,/home/lukas/tmp/head_detection/Data/Source_Images/Test_Images/2c8a945dd5960614.jpg,124,226,204,311,0,0.42441651225090027,1024,681
2c8a945dd5960614.jpg,/home/lukas/tmp/head_detection/Data/Source_Images/Test_Images/2c8a945dd5960614.jpg,443,162,473,189,0,0.439575731754303,1024,681
2c8a945dd5960614.jpg,/home/lukas/tmp/head_detection/Data/Source_Images/Test_Images/2c8a945dd5960614.jpg,742,153,778,187,0,0.5400052666664124,1024,681
2c8a945dd5960614.jpg,/home/lukas/tmp/head_detection/Data/Source_Images/Test_Images/2c8a945dd5960614.jpg,607,162,637,191,0,0.6200164556503296,1024,681
2c8a945dd5960614.jpg,/home/lukas/tmp/head_detection/Data/Source_Images/Test_Images/2c8a945dd5960614.jpg,193,245,313,370,0,0.63735032081604,1024,681
2c8fa071287140a0.jpg,/home/lukas/tmp/head_detection/Data/Source_Images/Test_Images/2c8fa071287140a0.jpg,555,6,670,173,0,0.734575629234314,1024,682
2c931caae2e0baf3.jpg,/home/lukas/tmp/head_detection/Data/Source_Images/Test_Images/2c931caae2e0baf3.jpg,232,437,360,578,0,0.834169864654541,683,1024
2c93a68f3e8d081a.jpg,/home/lukas/tmp/head_detection/Data/Source_Images/Test_Images/2c93a68f3e8d081a.jpg,271,74,409,232,0,0.26604682207107544,1024,681
2c93a68f3e8d081a.jpg,/home/lukas/tmp/head_detection/Data/Source_Images/Test_Images/2c93a68f3e8d081a.jpg,129,328,296,528,0,0.5792296528816223,1024,681
2c9dff5ad962c5e0.jpg,/home/lukas/tmp/head_detection/Data/Source_Images/Test_Images/2c9dff5ad962c5e0.jpg,313,12,707,407,0,0.9111771583557129,1024,684
2ca1109d24839eae.jpg,/home/lukas/tmp/head_detection/Data/Source_Images/Test_Images/2ca1109d24839eae.jpg,10,171,82,251,0,0.32107046246528625,1024,682
2ca1109d24839eae.jpg,/home/lukas/tmp/head_detection/Data/Source_Images/Test_Images/2ca1109d24839eae.jpg,674,136,847,334,0,0.41669130325317383,1024,682
2ca1109d24839eae.jpg,/home/lukas/tmp/head_detection/Data/Source_Images/Test_Images/2ca1109d24839eae.jpg,103,112,262,285,0,0.6598265767097473,1024,682
2ca1109d24839eae.jpg,/home/lukas/tmp/head_detection/Data/Source_Images/Test_Images/2ca1109d24839eae.jpg,378,71,547,308,0,0.7335468530654907,1024,682
2ca64c1098fc5c9a.jpg,/home/lukas/tmp/head_detection/Data/Source_Images/Test_Images/2ca64c1098fc5c9a.jpg,161,292,220,341,0,0.30197229981422424,1024,683
2ca64c1098fc5c9a.jpg,/home/lukas/tmp/head_detection/Data/Source_Images/Test_Images/2ca64c1098fc5c9a.jpg,52,340,129,455,0,0.30249667167663574,1024,683
2ca64c1098fc5c9a.jpg,/home/lukas/tmp/head_detection/Data/Source_Images/Test_Images/2ca64c1098fc5c9a.jpg,722,392,867,642,0,0.30333900451660156,1024,683
2ca64c1098fc5c9a.jpg,/home/lukas/tmp/head_detection/Data/Source_Images/Test_Images/2ca64c1098fc5c9a.jpg,716,393,838,508,0,0.31629204750061035,1024,683
2ca64c1098fc5c9a.jpg,/home/lukas/tmp/head_detection/Data/Source_Images/Test_Images/2ca64c1098fc5c9a.jpg,467,302,506,351,0,0.32693660259246826,1024,683
2ca64c1098fc5c9a.jpg,/home/lukas/tmp/head_detection/Data/Source_Images/Test_Images/2ca64c1098fc5c9a.jpg,620,225,644,251,0,0.32752448320388794,1024,683
2ca64c1098fc5c9a.jpg,/home/lukas/tmp/head_detection/Data/Source_Images/Test_Images/2ca64c1098fc5c9a.jpg,753,277,790,310,0,0.3678344786167145,1024,683
2ca64c1098fc5c9a.jpg,/home/lukas/tmp/head_detection/Data/Source_Images/Test_Images/2ca64c1098fc5c9a.jpg,550,327,619,401,0,0.39684462547302246,1024,683
2ca64c1098fc5c9a.jpg,/home/lukas/tmp/head_detection/Data/Source_Images/Test_Images/2ca64c1098fc5c9a.jpg,231,289,272,322,0,0.5626312494277954,1024,683
2ca64c1098fc5c9a.jpg,/home/lukas/tmp/head_detection/Data/Source_Images/Test_Images/2ca64c1098fc5c9a.jpg,313,285,350,332,0,0.7111461162567139,1024,683
2ca77aca61215854.jpg,/home/lukas/tmp/head_detection/Data/Source_Images/Test_Images/2ca77aca61215854.jpg,188,80,356,300,0,0.6677690744400024,762,1024
2ca7dcb92b6090b2.jpg,/home/lukas/tmp/head_detection/Data/Source_Images/Test_Images/2ca7dcb92b6090b2.jpg,1,144,47,225,0,0.2789725363254547,1024,749
2ca8260ce6c2cde3.jpg,/home/lukas/tmp/head_detection/Data/Source_Images/Test_Images/2ca8260ce6c2cde3.jpg,572,374,708,497,0,0.32833948731422424,1024,683
2ca8ba0bd594a20a.jpg,/home/lukas/tmp/head_detection/Data/Source_Images/Test_Images/2ca8ba0bd594a20a.jpg,721,477,804,557,0,0.4666876792907715,1024,1024
2ca975238d8c8475.jpg,/home/lukas/tmp/head_detection/Data/Source_Images/Test_Images/2ca975238d8c8475.jpg,493,7,750,226,0,0.2997671961784363,1024,768
2caaa74420caa91e.jpg,/home/lukas/tmp/head_detection/Data/Source_Images/Test_Images/2caaa74420caa91e.jpg,418,11,567,216,0,0.4353461265563965,1024,684
2caaa74420caa91e.jpg,/home/lukas/tmp/head_detection/Data/Source_Images/Test_Images/2caaa74420caa91e.jpg,739,58,894,269,0,0.49521100521087646,1024,684
2caaa74420caa91e.jpg,/home/lukas/tmp/head_detection/Data/Source_Images/Test_Images/2caaa74420caa91e.jpg,131,79,277,235,0,0.762643039226532,1024,684
2caefb60d5fd1974.jpg,/home/lukas/tmp/head_detection/Data/Source_Images/Test_Images/2caefb60d5fd1974.jpg,894,0,1024,200,0,0.25639602541923523,1024,683
2caefb60d5fd1974.jpg,/home/lukas/tmp/head_detection/Data/Source_Images/Test_Images/2caefb60d5fd1974.jpg,0,114,48,278,0,0.6237198710441589,1024,683
2cafd8137d19df5a.jpg,/home/lukas/tmp/head_detection/Data/Source_Images/Test_Images/2cafd8137d19df5a.jpg,449,325,501,388,0,0.27100667357444763,1024,657
2cafd8137d19df5a.jpg,/home/lukas/tmp/head_detection/Data/Source_Images/Test_Images/2cafd8137d19df5a.jpg,303,365,377,442,0,0.2971639037132263,1024,657
2cafd8137d19df5a.jpg,/home/lukas/tmp/head_detection/Data/Source_Images/Test_Images/2cafd8137d19df5a.jpg,401,358,459,438,0,0.307351678609848,1024,657
2cafd8137d19df5a.jpg,/home/lukas/tmp/head_detection/Data/Source_Images/Test_Images/2cafd8137d19df5a.jpg,664,357,722,437,0,0.43065348267555237,1024,657
2cafd8137d19df5a.jpg,/home/lukas/tmp/head_detection/Data/Source_Images/Test_Images/2cafd8137d19df5a.jpg,532,259,582,331,0,0.528169572353363,1024,657
2cafd8137d19df5a.jpg,/home/lukas/tmp/head_detection/Data/Source_Images/Test_Images/2cafd8137d19df5a.jpg,589,368,652,433,0,0.6128902435302734,1024,657
2cb1fc31d6d94438.jpg,/home/lukas/tmp/head_detection/Data/Source_Images/Test_Images/2cb1fc31d6d94438.jpg,28,0,117,131,0,0.29267898201942444,1024,768
2cb1fc31d6d94438.jpg,/home/lukas/tmp/head_detection/Data/Source_Images/Test_Images/2cb1fc31d6d94438.jpg,413,42,668,434,0,0.6136912107467651,1024,768
2cb9f88f4c8607fa.jpg,/home/lukas/tmp/head_detection/Data/Source_Images/Test_Images/2cb9f88f4c8607fa.jpg,649,65,776,235,0,0.5360775589942932,1024,681
2cb9f88f4c8607fa.jpg,/home/lukas/tmp/head_detection/Data/Source_Images/Test_Images/2cb9f88f4c8607fa.jpg,414,120,558,263,0,0.8371233344078064,1024,681
2cb9f88f4c8607fa.jpg,/home/lukas/tmp/head_detection/Data/Source_Images/Test_Images/2cb9f88f4c8607fa.jpg,156,79,298,251,0,0.9192014932632446,1024,681
2cbdda96bb5813f3.jpg,/home/lukas/tmp/head_detection/Data/Source_Images/Test_Images/2cbdda96bb5813f3.jpg,440,202,524,314,0,0.5924881100654602,1024,768
2cbdda96bb5813f3.jpg,/home/lukas/tmp/head_detection/Data/Source_Images/Test_Images/2cbdda96bb5813f3.jpg,307,109,392,237,0,0.6083171367645264,1024,768
2cbdda96bb5813f3.jpg,/home/lukas/tmp/head_detection/Data/Source_Images/Test_Images/2cbdda96bb5813f3.jpg,686,208,785,336,0,0.7580307722091675,1024,768
2cc3d42420c8cb00.jpg,/home/lukas/tmp/head_detection/Data/Source_Images/Test_Images/2cc3d42420c8cb00.jpg,429,309,526,428,0,0.8163125514984131,1024,768
2cc62297755845c4.jpg,/home/lukas/tmp/head_detection/Data/Source_Images/Test_Images/2cc62297755845c4.jpg,209,80,443,399,0,0.2505933940410614,1024,683
2cc62297755845c4.jpg,/home/lukas/tmp/head_detection/Data/Source_Images/Test_Images/2cc62297755845c4.jpg,725,140,954,485,0,0.3070463538169861,1024,683
2cc62297755845c4.jpg,/home/lukas/tmp/head_detection/Data/Source_Images/Test_Images/2cc62297755845c4.jpg,442,77,699,396,0,0.6533242464065552,1024,683
2cc79770fe5f92ba.jpg,/home/lukas/tmp/head_detection/Data/Source_Images/Test_Images/2cc79770fe5f92ba.jpg,153,215,565,781,0,0.5106403827667236,756,1024
2cc83b5541bc3594.jpg,/home/lukas/tmp/head_detection/Data/Source_Images/Test_Images/2cc83b5541bc3594.jpg,803,498,954,624,0,0.5045228004455566,1024,872
2ccd9ca7a6642994.jpg,/home/lukas/tmp/head_detection/Data/Source_Images/Test_Images/2ccd9ca7a6642994.jpg,0,302,121,578,0,0.3408363163471222,1024,685
2ccd9ca7a6642994.jpg,/home/lukas/tmp/head_detection/Data/Source_Images/Test_Images/2ccd9ca7a6642994.jpg,587,264,878,536,0,0.820279598236084,1024,685
2ccff06b647b2ffe.jpg,/home/lukas/tmp/head_detection/Data/Source_Images/Test_Images/2ccff06b647b2ffe.jpg,559,135,746,432,0,0.5765235424041748,1024,768
2ccff06b647b2ffe.jpg,/home/lukas/tmp/head_detection/Data/Source_Images/Test_Images/2ccff06b647b2ffe.jpg,374,63,536,289,0,0.748683750629425,1024,768
2cd0992980d766ce.jpg,/home/lukas/tmp/head_detection/Data/Source_Images/Test_Images/2cd0992980d766ce.jpg,299,239,468,478,0,0.3830080032348633,1024,768
2cd0992980d766ce.jpg,/home/lukas/tmp/head_detection/Data/Source_Images/Test_Images/2cd0992980d766ce.jpg,502,179,696,454,0,0.4366356134414673,1024,768
2cd35b2b62a82578.jpg,/home/lukas/tmp/head_detection/Data/Source_Images/Test_Images/2cd35b2b62a82578.jpg,238,91,589,476,0,0.60735684633255,685,1024
2cd39d68a9e620a0.jpg,/home/lukas/tmp/head_detection/Data/Source_Images/Test_Images/2cd39d68a9e620a0.jpg,30,77,400,548,0,0.5403205156326294,1024,788
2cd39d68a9e620a0.jpg,/home/lukas/tmp/head_detection/Data/Source_Images/Test_Images/2cd39d68a9e620a0.jpg,533,212,948,597,0,0.5490464568138123,1024,788
2cd7e82be99085d0.jpg,/home/lukas/tmp/head_detection/Data/Source_Images/Test_Images/2cd7e82be99085d0.jpg,723,149,861,316,0,0.4349023997783661,1024,768
2cd7e82be99085d0.jpg,/home/lukas/tmp/head_detection/Data/Source_Images/Test_Images/2cd7e82be99085d0.jpg,310,233,453,402,0,0.7538395524024963,1024,768
2cdb93b651ec8996.jpg,/home/lukas/tmp/head_detection/Data/Source_Images/Test_Images/2cdb93b651ec8996.jpg,156,107,544,602,0,0.667395293712616,662,1024
2cdedb5ec8ebf90e.jpg,/home/lukas/tmp/head_detection/Data/Source_Images/Test_Images/2cdedb5ec8ebf90e.jpg,56,513,197,675,0,0.29402855038642883,1024,768
2cdedb5ec8ebf90e.jpg,/home/lukas/tmp/head_detection/Data/Source_Images/Test_Images/2cdedb5ec8ebf90e.jpg,229,385,304,485,0,0.3226446211338043,1024,768
2cdedb5ec8ebf90e.jpg,/home/lukas/tmp/head_detection/Data/Source_Images/Test_Images/2cdedb5ec8ebf90e.jpg,905,286,926,312,0,0.32965853810310364,1024,768
2cdedb5ec8ebf90e.jpg,/home/lukas/tmp/head_detection/Data/Source_Images/Test_Images/2cdedb5ec8ebf90e.jpg,351,248,367,269,0,0.45596548914909363,1024,768
2cdedb5ec8ebf90e.jpg,/home/lukas/tmp/head_detection/Data/Source_Images/Test_Images/2cdedb5ec8ebf90e.jpg,395,243,409,270,0,0.46536287665367126,1024,768
2cdedb5ec8ebf90e.jpg,/home/lukas/tmp/head_detection/Data/Source_Images/Test_Images/2cdedb5ec8ebf90e.jpg,497,264,511,286,0,0.46942806243896484,1024,768
2cdedb5ec8ebf90e.jpg,/home/lukas/tmp/head_detection/Data/Source_Images/Test_Images/2cdedb5ec8ebf90e.jpg,568,284,590,313,0,0.46961039304733276,1024,768
2cdedb5ec8ebf90e.jpg,/home/lukas/tmp/head_detection/Data/Source_Images/Test_Images/2cdedb5ec8ebf90e.jpg,969,350,1020,424,0,0.4728652536869049,1024,768
2cdedb5ec8ebf90e.jpg,/home/lukas/tmp/head_detection/Data/Source_Images/Test_Images/2cdedb5ec8ebf90e.jpg,88,397,199,510,0,0.5693236589431763,1024,768
2ce518e4071b768c.jpg,/home/lukas/tmp/head_detection/Data/Source_Images/Test_Images/2ce518e4071b768c.jpg,744,337,891,503,0,0.3517957329750061,1024,734
2ce518e4071b768c.jpg,/home/lukas/tmp/head_detection/Data/Source_Images/Test_Images/2ce518e4071b768c.jpg,926,373,1021,537,0,0.604499876499176,1024,734
2ceb745ccccd0fe6.jpg,/home/lukas/tmp/head_detection/Data/Source_Images/Test_Images/2ceb745ccccd0fe6.jpg,650,23,890,266,0,0.4904802739620209,1024,808
2ceea398614ab88c.jpg,/home/lukas/tmp/head_detection/Data/Source_Images/Test_Images/2ceea398614ab88c.jpg,274,39,451,227,0,0.439799427986145,1024,687
2cf4601d4ed95ca2.jpg,/home/lukas/tmp/head_detection/Data/Source_Images/Test_Images/2cf4601d4ed95ca2.jpg,448,205,480,242,0,0.4971018433570862,737,1024
2cf4601d4ed95ca2.jpg,/home/lukas/tmp/head_detection/Data/Source_Images/Test_Images/2cf4601d4ed95ca2.jpg,135,61,437,348,0,0.5446230173110962,737,1024
2cf4601d4ed95ca2.jpg,/home/lukas/tmp/head_detection/Data/Source_Images/Test_Images/2cf4601d4ed95ca2.jpg,466,138,483,157,0,0.600645899772644,737,1024
2d0251852bf99820.jpg,/home/lukas/tmp/head_detection/Data/Source_Images/Test_Images/2d0251852bf99820.jpg,182,73,500,455,0,0.8477723002433777,699,1024
2d04108ff2d0bce3.jpg,/home/lukas/tmp/head_detection/Data/Source_Images/Test_Images/2d04108ff2d0bce3.jpg,786,29,849,143,0,0.3500470221042633,1024,518
2d04108ff2d0bce3.jpg,/home/lukas/tmp/head_detection/Data/Source_Images/Test_Images/2d04108ff2d0bce3.jpg,158,17,283,142,0,0.609840989112854,1024,518
2d04108ff2d0bce3.jpg,/home/lukas/tmp/head_detection/Data/Source_Images/Test_Images/2d04108ff2d0bce3.jpg,465,126,613,291,0,0.6364733576774597,1024,518
2d046ec906e46c35.jpg,/home/lukas/tmp/head_detection/Data/Source_Images/Test_Images/2d046ec906e46c35.jpg,538,351,612,436,0,0.4462442696094513,1024,768
2d05d196da1b850a.jpg,/home/lukas/tmp/head_detection/Data/Source_Images/Test_Images/2d05d196da1b850a.jpg,260,173,431,357,0,0.5689166784286499,681,1024
2d066dd0e3e53406.jpg,/home/lukas/tmp/head_detection/Data/Source_Images/Test_Images/2d066dd0e3e53406.jpg,632,438,676,498,0,0.3150968849658966,1024,768
